target_lang|closest_lang_0|asp_dist_0|closest_lang_1|asp_dist_1|closest_lang_2|asp_dist_2|closest_lang_3|asp_dist_3|closest_lang_4|asp_dist_4
cwt|lug|0.630123680042141|knf|0.630123680042141|hrv|0.6202942718779159|fil|0.6055293111526527|poy|0.5968082615410903
cyb|cax|0.5888467849673884|kea|0.540171813112097|sri|0.533895817290686|yad|0.533895817290686|tue|0.533895817290686
cyo|bkd|0.8027467759783701|obo|0.8027467759783701|bpr|0.8027467759783701|cgc|0.8027467759783701|tbl|0.8027467759783701
czh|lid|0.6202942718779159|far|0.594630056478412|kwf|0.594630056478412|aia|0.594630056478412|lgl|0.594630056478412
czn|cya|1.0|pls|0.8073173021915583|maj|0.8073173021915583|vmy|0.8073173021915583|gym|0.7214424531492722
czo|lid|0.6202942718779159|far|0.594630056478412|kwf|0.594630056478412|aia|0.594630056478412|lgl|0.594630056478412
czt|zyp|1.0|hlt|0.7315789722715857|cek|0.7315789722715857|suz|0.5615357075436413|lao|0.556157501063377
dac|bzh|1.0|rug|0.805017770957863|lbb|0.805017770957863|rai|0.805017770957863|mee|0.7951672353008665
dad|mee|1.0|met|1.0|apr|1.0|tbc|1.0|mbh|1.0
dae|atg|0.7362285035461595|nin|0.7282351841136199|lin|0.7274040254119776|bus|0.7009762377511881|kyq|0.6869080388553592
dag|ndj|0.8365071823507392|wmw|0.7671500844863611|toi|0.7448456607422351|huv|0.6882791009389314|lug|0.6788401952959233
dai|soy|0.7119941319924752|bba|0.6753780921852239|bus|0.666339176888668|bqc|0.6398032543064471|mkn|0.6320040461319367
daj|mkn|0.5720869765417191|iba|0.5720869765417191|kyq|0.564094216848975|bjv|0.564094216848975|zos|0.5522659653399056
dak|mit|0.5407978360650779|xtm|0.5407978360650779|mxb|0.5407978360650779|azg|0.5407978360650779|mpm|0.5407978360650779
dal|kdc|0.4203324904474385|ziw|0.4203324904474385|ngp|0.4203324904474385|ruf|0.4203324904474385|cwe|0.4203324904474385
dam|kdl|1.0|poy|0.66424446056555|seh|0.66424446056555|nya|0.66424446056555|knf|0.66424446056555
dao|hlt|1.0|cek|1.0|zyp|0.7315789722715857|heb|0.614230793560452|lao|0.6077300514356396
daq|mjl|0.6572631712222955|kfx|0.6572631712222955|gbk|0.6572631712222955|bhd|0.6572631712222955|dgo|0.6572631712222955
dar|mgh|0.47263316600475624|loz|0.47263316600475624|mop|0.4663268687887606|lac|0.4663268687887606|mdy|0.4526687541436496
das|bus|0.6838333862017877|soy|0.65217549286729|bba|0.6510390458406804|bqp|0.6338898907024431|bqc|0.6182144470968274
dau|bbb|0.7699465438373843|mcq|0.7699465438373843|rug|0.7339008696439953|lbb|0.7339008696439953|rai|0.7339008696439953
dav|seh|0.6984498304398791|nya|0.6984498304398791|knf|0.6984498304398791|mkn|0.6827912086040695|poy|0.6567304213400686
daw|sgb|0.7101717605328106|bkd|0.6998097420238862|obo|0.6998097420238862|bpr|0.6998097420238862|cgc|0.6998097420238862
dax|pjt|0.7808976238454229|mjl|0.5019853136171025|kfx|0.5019853136171025|gbk|0.5019853136171025|bhd|0.5019853136171025
daz|ipi|0.8485219752737068|boj|0.8485219752737068|gam|0.8485219752737068|kyc|0.8485219752737068|imo|0.8485219752737068
dba|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dbb|seh|0.6365070894901328|nya|0.6365070894901328|zga|0.6220768147561719|poy|0.6036376677737358|knf|0.6036376677737358
dbd|mqj|0.6708835172149774|nnq|0.6708835172149774|ptu|0.6708835172149774|soy|0.6473043035236602|lin|0.6451903772596422
dbe|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dbf|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dbg|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dbi|nin|0.697521125927899|mkl|0.656331172703642|lat|0.654461550080754|djk|0.6353836724703068|srn|0.6353836724703068
dbj|wmw|0.681352260688384|ncu|0.6699582708060718|huv|0.6555253429569554|zos|0.6497521920537794|poi|0.6497521920537794
dbl|kmu|0.4500594480824288|omw|0.4500594480824288|tbg|0.4500594480824288|snp|0.4500594480824288|kyg|0.4500594480824288
dbm|mqj|0.6519034125799537|nnq|0.6519034125799537|ptu|0.6519034125799537|kyq|0.6438817484970136|bjv|0.6438817484970136
dbn|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dbo|mqj|0.6519034125799537|nnq|0.6519034125799537|ptu|0.6519034125799537|kyq|0.6438817484970136|bjv|0.6438817484970136
dbp|djk|0.6293762884345757|srn|0.6293762884345757|srm|0.6293762884345757|poy|0.6153403927854197|seh|0.6153403927854197
dbq|meq|0.7549536631720467|mqb|0.7008768466581177|muy|0.6340458330371793|xed|0.602700081550487|ind|0.5597314140287813
dbr|seh|0.6191555247611937|nya|0.6191555247611937|fil|0.5903344706017332|poy|0.5845886251094137|kdl|0.579166848321131
dbt|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dbu|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dbw|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dby|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dcc|mjl|0.6769911657916943|kfx|0.6769911657916943|gbk|0.6769911657916943|bhd|0.6769911657916943|dgo|0.6769911657916943
dcr|djk|0.7128674137425874|srn|0.7128674137425874|srm|0.7128674137425874|knf|0.6984498304398791|tcs|0.6921828537636316
ddd|lin|0.685861175407644|luo|0.66755091680334|ncu|0.66755091680334|rug|0.6305043012483849|lbb|0.6305043012483849
dde|ndj|0.6993794308489218|rug|0.6973491990874436|lbb|0.6973491990874436|rai|0.6973491990874436|alp|0.6973491990874436
ddg|bbb|0.6647674803392539|mcq|0.6647674803392539|rug|0.6403864397382493|lbb|0.6403864397382493|rai|0.6403864397382493
ddi|mpx|1.0|tgo|1.0|mox|1.0|tte|1.0|far|0.6655929948817372
ddj|pjt|0.7748010993815746|klv|0.5153256475917756|tgp|0.5153256475917756|lww|0.5153256475917756|upv|0.5153256475917756
ddn|seh|0.8090007239427721|nya|0.8090007239427721|poy|0.7526697244461349|djk|0.7248206957096911|srn|0.7248206957096911
ddo|mop|0.46800690359296193|lac|0.46800690359296193|cya|0.45715382077258215|caa|0.44885057654807836|knj|0.44885057654807836
ddr|agg|0.47876359039292027|byr|0.4662532310482914|geb|0.46455905439753986|msy|0.46455905439753986|ata|0.46455905439753986
dds|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
ddw|alp|1.0|lex|0.7592124542932086|kje|0.7592124542932086|rgu|0.7592124542932086|txq|0.7592124542932086
dec|klv|0.5687423617566031|tgp|0.5687423617566031|lww|0.5687423617566031|upv|0.5687423617566031|geb|0.5325372328328793
dee|bus|0.6838333862017877|soy|0.65217549286729|bba|0.6510390458406804|bqp|0.6338898907024431|bqc|0.6182144470968274
def|pes|0.5761728716919652|sdh|0.5138439242721106|djk|0.48061263099529594|srn|0.48061263099529594|srm|0.48061263099529594
deg|gng|0.6448383149216441|yor|0.6284184692497004|yre|0.6221297500867453|bba|0.5840092517494946|fon|0.5825765225993016
deh|pes|0.5761728716919652|sdh|0.5138439242721106|djk|0.48061263099529594|srn|0.48061263099529594|srm|0.48061263099529594
dei|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dem|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
deq|atg|0.6642217132148803|kyq|0.6270313259998863|bjv|0.6270313259998863|nin|0.6216918625556496|kdc|0.6028927139189473
der|fil|0.5774837912324993|yka|0.574124243317157|zyp|0.5678473626049971|suz|0.5542996626196817|urt|0.5355778263093551
des|tav|0.674460480340993|rug|0.601547288489269|lbb|0.601547288489269|rai|0.601547288489269|sri|0.5956528412877797
dev|dah|1.0|bmu|1.0|ksr|1.0|nca|1.0|mpp|1.0
dez|lin|0.6741108996135164|kyq|0.6438817484970136|bjv|0.6438817484970136|amk|0.6238387243042165|nnq|0.6087945704219361
dga|cme|0.7272053948088515|mcp|0.6329089805224832|yre|0.615381802003259|gng|0.6128652414746347|fon|0.6024561056170245
dgb|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dgc|prf|1.0|kne|1.0|mqj|0.7395336010992788|sgb|0.7395336010992788|ptu|0.7395336010992788
dgd|spp|0.6417115274881247|mkl|0.6202997661717756|cme|0.5915140362621152|kdl|0.5825398085829097|soy|0.5673464013599395
dge|dah|1.0|bmu|1.0|ksr|1.0|nca|1.0|mpp|1.0
dgg|mpx|1.0|tgo|1.0|mox|1.0|tte|1.0|far|0.6655929948817372
dgh|muy|0.650198287718957|mqb|0.6318925299787765|swh|0.62503159022112|meq|0.6165729693424822|wmw|0.6030722474167816
dgi|ncu|0.6895738585599738|ind|0.6755834883770615|ibo|0.6512427796895787|zsm|0.6512427796895787|wmw|0.6360904391732125
dgk|kyq|1.0|bjv|1.0|lin|0.6555457792497269|rug|0.6545452182480774|lbb|0.6545452182480774
dgl|agg|0.7214424531492722|bbb|0.6902645444411599|mcq|0.6902645444411599|byr|0.594630056478412|geb|0.5807864636854263
dgn|geb|0.8002746243354565|msy|0.8002746243354565|ata|0.8002746243354565|gai|0.8002746243354565|byr|0.7424152122641053
dgs|kdl|0.7030741940122558|poy|0.6346347627642952|spp|0.6297816940905168|sus|0.6223572935391231|ikk|0.607004961642168
dgw|pjt|0.7748010993815746|byr|0.5435415542393571|geb|0.5345167273755509|msy|0.5345167273755509|ata|0.5345167273755509
dgx|gym|0.7070490546479773|sab|0.7070490546479773|tfr|0.7070490546479773|amk|0.7070490546479773|cuk|0.7070490546479773
dgz|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dhd|mjl|0.5761013119394631|kfx|0.5761013119394631|gbk|0.5761013119394631|bhd|0.5761013119394631|dgo|0.5761013119394631
dhg|pjt|0.7808976238454229|mjl|0.5019853136171025|kfx|0.5019853136171025|gbk|0.5019853136171025|bhd|0.5019853136171025
dhi|taj|0.4979210382125635|sja|0.4891873962772385|asm|0.4854544668861429|guh|0.47383700135648876|tuo|0.46159371950961936
dhl|pjt|1.0|tam|0.5060314956095748|byr|0.5|geb|0.49211723521815065|msy|0.49211723521815065
dhm|kdc|0.5160560457941304|ziw|0.5160560457941304|ngp|0.5160560457941304|ruf|0.5160560457941304|cwe|0.5160560457941304
dhn|mjl|0.6253792044782058|kfx|0.6253792044782058|gbk|0.6253792044782058|bhd|0.6253792044782058|dgo|0.6253792044782058
dho|mjl|0.5795765806404545|kfx|0.5795765806404545|gbk|0.5795765806404545|bhd|0.5795765806404545|dgo|0.5795765806404545
dhr|pjt|0.6740680638755236|geb|0.4511444904712021|msy|0.4511444904712021|ata|0.4511444904712021|gai|0.4511444904712021
dhs|bem|0.7498019404641427|poy|0.6722643500381508|seh|0.6722643500381508|nya|0.6722643500381508|zga|0.6559582607547386
dhu|pjt|0.8718115663020504|byr|0.5132667525737155|geb|0.5050527500666955|msy|0.5050527500666955|ata|0.5050527500666955
dhv|tnk|1.0|tnp|1.0|tnn|1.0|lid|0.6836429508380778|far|0.6520057699318305
dhw|hns|1.0|ory|0.5830585999922981|mjl|0.5207082347633804|kfx|0.5207082347633804|gbk|0.5207082347633804
dia|urt|1.0|rug|0.7214424531492722|lbb|0.7214424531492722|rai|0.7214424531492722|bzh|0.7128674137425872
dib|dik|0.4227488677011654|swh|0.35276837240799264|luo|0.3490950643213405|mkn|0.3412673436538397|zab|0.3412673436538397
dic|yre|0.6220084204311955|cme|0.5810395685333032|spp|0.5440364990899322|kyf|0.5384082121100195|dop|0.5195576470388109
did|kam|0.5131949991812848|kik|0.5012482772629601|tee|0.4907428757710781|spy|0.49067443701321545|wol|0.4903527690225672
dif|pjt|0.7395336010992788|byr|0.5277141220864227|geb|0.519123275269906|msy|0.519123275269906|ata|0.519123275269906
dig|toi|0.6298801555314129|gng|0.620282760803966|wmw|0.6134233896050805|fon|0.6118450941418094|ndj|0.5828716593706031
dih|tee|0.40311473321835534|tpt|0.39887346406431157|slv|0.3966802317577428|ttc|0.3937160013175143|agu|0.3937160013175143
dii|sxb|0.629793257333326|sus|0.6271410026453255|kdl|0.6202812276463303|poy|0.6036376677737358|seh|0.6036376677737358
dij|alp|1.0|lex|0.7592124542932086|kje|0.7592124542932086|rgu|0.7592124542932086|txq|0.7592124542932086
dil|agg|0.7214424531492722|bbb|0.6902645444411599|mcq|0.6902645444411599|byr|0.594630056478412|geb|0.5807864636854263
dim|wol|0.5320038020419606|lug|0.45211940569837883|gux|0.4518521032403604|qwh|0.44674875656847235|hau|0.4457690230467878
dio|atg|0.7086393291817412|djk|0.6623081322588762|srn|0.6623081322588762|srm|0.6623081322588762|agn|0.6451903772596422
dip|dik|0.44836768291406415|mkn|0.40497424901864554|zab|0.40497424901864554|ceb|0.37944405324769814|tca|0.37134123562619104
diq|zsm|0.5208355887175977|ndj|0.4935136129818737|ind|0.4882660200250969|ncu|0.48733660757126684|huv|0.4793159735519007
dir|poy|0.7311720079609674|kdl|0.7030873894042285|seh|0.688600497220213|nya|0.688600497220213|knf|0.688600497220213
dis|fil|0.5774837912324993|yka|0.574124243317157|zyp|0.5678473626049971|suz|0.5542996626196817|urt|0.5355778263093551
diu|ncu|0.6556588507045868|ind|0.5874013352279431|swh|0.5763905632367793|wmw|0.5565950112009288|ndj|0.5565950112009288
div|tel|0.43343193111471057|kan|0.43343193111471057|fil|0.414628040012346|bgc|0.41189945003693484|mjl|0.40796151983366324
diw|dik|0.7195622019924566|xon|0.4494150794728232|knf|0.4494150794728232|sus|0.44709812846275354|bss|0.42800925559267844
dix|klv|1.0|tgp|1.0|lww|1.0|upv|1.0|lex|0.6989601825627263
diy|bpr|0.6647674803392539|tbl|0.6647674803392539|bps|0.6647674803392539|rug|0.6403864397382493|lbb|0.6403864397382493
diz|bpr|0.6998097420238862|tbl|0.6998097420238862|bps|0.6998097420238862|agn|0.6782775069793352|lin|0.6782775069793352
djb|pjt|0.5398930876747682|urt|0.46811571957074005|klv|0.46482071980816553|tgp|0.46482071980816553|lww|0.46482071980816553
djc|bbb|0.7699465438373843|mcq|0.7699465438373843|rug|0.7339008696439953|lbb|0.7339008696439953|rai|0.7339008696439953
djd|pjt|0.675489641695562|klv|0.5838887876855773|tgp|0.5838887876855773|lww|0.5838887876855773|upv|0.5838887876855773
dje|knf|0.6433954197813279|poy|0.6108698514730521|seh|0.6108698514730521|nya|0.6108698514730521|qvh|0.5976067122657723
djf|kmu|0.4500594480824288|omw|0.4500594480824288|tbg|0.4500594480824288|snp|0.4500594480824288|kyg|0.4500594480824288
dji|pjt|0.5398930876747682|urt|0.46811571957074005|klv|0.46482071980816553|tgp|0.46482071980816553|lww|0.46482071980816553
djj|klv|0.6429595824126948|tgp|0.6429595824126948|lww|0.6429595824126948|upv|0.6429595824126948|pjt|0.6224390518756142
djm|cme|0.608441439171205|gng|0.5369528175722145|spp|0.5128229390753781|sus|0.5050527500666955|yor|0.5030092769435974
djn|klv|0.5333482803648201|tgp|0.5333482803648201|lww|0.5333482803648201|upv|0.5333482803648201|urt|0.5283316050789852
djo|agn|1.0|sgb|0.7764385834168973|bpr|0.7699465438373843|tbl|0.7699465438373843|bps|0.7699465438373843
djr|pjt|0.6464409821703514|fil|0.45314553278923997|toc|0.4466996209618862|tos|0.4466996209618862|geb|0.4374520400810873
dju|stp|0.47124120141353865|ycn|0.46632686878876073|atb|0.4662532310482913|nhe|0.4566670800671804|nhw|0.4566670800671804
djw|pjt|0.6740680638755236|klv|0.568526181644566|tgp|0.568526181644566|lww|0.568526181644566|upv|0.568526181644566
dka|suz|0.4513155514066193|zlm|0.394857752504588|cmn|0.39058847648308903|rug|0.38996445808427327|lbb|0.38996445808427327
dkk|mqj|1.0|ptu|1.0|nnq|0.7436231326041003|sgb|0.7436231326041003|prf|0.7395336010992788
dkr|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dks|dik|0.7195622019924566|xon|0.4494150794728232|knf|0.4494150794728232|sus|0.44709812846275354|bss|0.42800925559267844
dkx|meq|0.5550071472110554|mqb|0.5460118489646117|ikk|0.489084378904615|nin|0.489084378904615|kyq|0.48726420680024496
dlg|yal|0.45321053983153803|bss|0.41252995936521875|afr|0.40246162910927874|kdl|0.39339916453731283|sus|0.3922527374201831
dlk|zlm|0.6971996258347313|mxq|0.6474219484122654|mco|0.6474219484122654|mqj|0.6045232325138642|ptu|0.6045232325138642
dlm|lat|0.7986148839838922|lin|0.6011664270237945|wmw|0.5979734111788544|nin|0.5888467849673884|kyq|0.5835656031719862
dln|zyp|1.0|hlt|0.7315789722715857|cek|0.7315789722715857|suz|0.5615357075436413|lao|0.556157501063377
dma|lin|0.7101717605328106|amk|0.7048327646991335|kyq|0.680065302187054|bjv|0.680065302187054|rug|0.650198287718957
dmb|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dmc|ipi|1.0|boj|1.0|gam|1.0|kyc|1.0|imo|1.0
dmd|pjt|0.7062821075265902|byr|0.594630056478412|geb|0.5807864636854263|msy|0.5807864636854263|ata|0.5807864636854263
dme|kyq|0.6015061070301566|bjv|0.6015061070301566|meq|0.5860238810097604|nin|0.540171813112097|mqb|0.5262483124609161
dmg|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dmk|cya|0.4942122286085818|bgc|0.4901283436775117|bzh|0.48832602067335695|yka|0.48811366867389094|mee|0.4834876380648747
dml|hns|0.6138296171962286|snd|0.590569758282192|pan|0.549481380605132|mjl|0.5346903384679523|kfx|0.5346903384679523
dmm|spp|0.583997954753803|kdl|0.574124243317157|mkl|0.5428654924066945|cme|0.540454266086591|poy|0.5250333076811015
dmo|gng|0.6755834883770615|fon|0.6343861897445789|yor|0.6236515305028343|cme|0.5814556077423357|mkl|0.5800297748576821
dmr|lex|1.0|kje|1.0|rgu|1.0|txq|1.0|llg|1.0
dms|blz|1.0|rug|0.6091971184191154|lbb|0.6091971184191154|rai|0.6091971184191154|mqj|0.5938770699620313
dmu|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dmv|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dmx|zlm|0.6788401952959233|nnq|0.6722643500381508|poy|0.6449694844414942|seh|0.6449694844414942|nya|0.6449694844414942
dmy|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
dna|ipi|0.8485219752737068|boj|0.8485219752737068|gam|0.8485219752737068|kyc|0.8485219752737068|imo|0.8485219752737068
dnd|bbb|0.6555253429569556|mcq|0.6555253429569556|mxq|0.6347975972770591|mco|0.6347975972770591|rug|0.6318925299787765
dne|nnq|1.0|mqj|0.7436231326041003|ptu|0.7436231326041003|amk|0.7048327646991335|sgb|0.6849151491519113
dng|lid|0.6202942718779159|far|0.594630056478412|kwf|0.594630056478412|aia|0.594630056478412|lgl|0.594630056478412
dni|rro|0.5016323655455304|jic|0.41661548364124157|yka|0.4004432603367095|ood|0.3914935331620131|nas|0.39120799003172346
dnj|bus|0.7350818219578624|soy|0.6970439505474131|bqp|0.6882038424046955|mkl|0.6712805412877105|bqc|0.6693078087752499
dnk|lex|1.0|kje|1.0|rgu|1.0|txq|1.0|llg|1.0
dnn|cme|0.5722382120161885|spp|0.555304806575746|fon|0.5039789772010829|sus|0.5011052448812336|kam|0.4924716995179156
dno|ikk|0.6102148201741673|nin|0.6102148201741673|kyq|0.5886105668826109|bjv|0.5886105668826109|kyf|0.5445708678783967
dnr|ipi|1.0|boj|1.0|gam|1.0|kyc|1.0|imo|1.0
dnt|ipi|0.8485219752737068|boj|0.8485219752737068|gam|0.8485219752737068|kyc|0.8485219752737068|imo|0.8485219752737068
dnu|lao|0.66732340220283|hlt|0.6127937655751154|cek|0.6127937655751154|lin|0.5838599283307955|hvn|0.5813649247605854
dnw|ipi|0.8485219752737068|boj|0.8485219752737068|gam|0.8485219752737068|kyc|0.8485219752737068|imo|0.8485219752737068
dny|suz|0.5477423477704064|ycn|0.514998406224922|nhe|0.48009265723071126|nhw|0.48009265723071126|npl|0.48009265723071126
doa|ipi|1.0|boj|1.0|gam|1.0|kyc|1.0|imo|1.0
dob|ipi|0.5775997926369507|boj|0.5775997926369507|gam|0.5775997926369507|kyc|0.5775997926369507|imo|0.5775997926369507
doc|iba|0.5069114856777599|mkn|0.47517675868205733|nhe|0.46259488151744665|nhw|0.46259488151744665|urt|0.46259488151744665
doe|kdc|1.0|ziw|1.0|ngp|1.0|ruf|1.0|cwe|1.0
dof|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
doh|poy|0.7311720079609674|kdl|0.7030873894042285|seh|0.688600497220213|nya|0.688600497220213|knf|0.688600497220213
dok|blz|1.0|rug|0.6091971184191154|lbb|0.6091971184191154|rai|0.6091971184191154|mqj|0.5938770699620313
dol|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
don|mpx|1.0|tgo|1.0|mox|1.0|tte|1.0|far|0.6655929948817372
doo|kdc|0.6163592200667182|ziw|0.6163592200667182|ngp|0.6163592200667182|ruf|0.6163592200667182|cwe|0.6163592200667182
dor|far|1.0|kwf|1.0|aia|1.0|lgl|1.0|bgt|1.0
dos|kdl|0.7030741940122558|poy|0.6346347627642952|spp|0.6297816940905168|sus|0.6223572935391231|ikk|0.607004961642168
dot|djk|0.6293762884345757|srn|0.6293762884345757|srm|0.6293762884345757|poy|0.6153403927854197|seh|0.6153403927854197
dov|djk|0.4363979385123812|srn|0.4363979385123812|srm|0.4363979385123812|poy|0.43375636039873544|seh|0.43375636039873544
dow|spp|0.6297816940905168|cme|0.6000247388893492|sus|0.594630056478412|kdl|0.5867694348647141|knf|0.5770390565534784
dox|seh|0.7311720079609674|nya|0.7311720079609674|poy|0.688600497220213|kdl|0.6668013177645027|knf|0.65081740234751
doy|wmw|0.6680994945305805|ndj|0.6680994945305805|luo|0.6556588507045868|ncu|0.6556588507045868|djk|0.649918889039299
doz|mdy|1.0|caa|0.48726420680024507|knj|0.48726420680024507|jac|0.4674334507259543|mgh|0.4669306304001901
dpp|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
drb|agg|0.7214424531492722|bbb|0.6902645444411599|mcq|0.6902645444411599|byr|0.594630056478412|geb|0.5807864636854263
drc|lat|0.7176153231648781|wmw|0.7135991442493635|acf|0.6921828537636316|hat|0.6921828537636316|lin|0.6847579515887199
drd|hns|0.5301554817509182|pan|0.5277141220864225|ory|0.49678469394632896|zyp|0.4873653378540824|mjl|0.4803919478371973
dre|seh|0.5453559760496808|nya|0.5453559760496808|poy|0.5221463575930894|knf|0.5221463575930894|hun|0.5215491842464448
drg|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dri|kdl|1.0|poy|0.66424446056555|seh|0.66424446056555|nya|0.66424446056555|knf|0.66424446056555
drl|pjt|1.0|tam|0.5060314956095748|byr|0.5|geb|0.49211723521815065|msy|0.49211723521815065
drn|alp|1.0|lex|0.7592124542932086|kje|0.7592124542932086|rgu|0.7592124542932086|txq|0.7592124542932086
dro|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
drq|yka|0.5837225674716047|hns|0.566228068212959|rug|0.5550480881392419|lbb|0.5550480881392419|rai|0.5550480881392419
drs|seh|0.515587832326021|nya|0.515587832326021|kdl|0.5031392016379881|poy|0.4936927480385106|knf|0.47251254985424385
drt|djk|0.7771157394533046|srn|0.7771157394533046|srm|0.7771157394533046|tcs|0.7503031480897011|rop|0.7503031480897011
dru|bkd|0.5203983356009336|obo|0.5203983356009336|ceb|0.5203983356009336|bpr|0.5203983356009336|cgc|0.5203983356009336
dry|hns|1.0|ory|0.5830585999922981|mjl|0.5207082347633804|kfx|0.5207082347633804|gbk|0.5207082347633804
dsb|bul|0.43912440398491304|bel|0.4363979385123812|lat|0.4279773267791146|zpu|0.4170763074360829|ztq|0.4170763074360829
dsh|seh|0.6191555247611937|nya|0.6191555247611937|fil|0.5903344706017332|poy|0.5845886251094137|kdl|0.579166848321131
dsi|kyq|1.0|bjv|1.0|lin|0.6555457792497269|rug|0.6545452182480774|lbb|0.6545452182480774
dsn|amk|1.0|rug|0.7214424531492722|lbb|0.7214424531492722|rai|0.7214424531492722|urt|0.7128674137425872
dsq|wol|0.513758878920769|qwh|0.44674620410097976|qvh|0.4143468180724086|zsm|0.41374988226898624|lug|0.4058065742403547
dta|ame|0.3542227187191046|cap|0.34709458504280755|bzj|0.3453034438171223|zos|0.32244144830949817|poi|0.32244144830949817
dtb|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dtd|alp|0.6100355419157267|ipi|0.594630056478412|boj|0.594630056478412|gam|0.594630056478412|kyc|0.594630056478412
dth|agg|0.41455627432941033|byr|0.4015614895921831|fin|0.3969012099667413|nas|0.3763086245654197|geb|0.3677146627879836
dti|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dtk|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dtm|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dtn|rug|0.7434058970022397|lbb|0.7434058970022397|rai|0.7434058970022397|bbb|0.7109992913602889|geb|0.7109992913602889
dto|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dtp|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dtr|mqj|0.8174451090061716|ptu|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
dts|cme|0.8362247252841062|gng|0.7083069431364368|fon|0.6622892555683525|sus|0.659170561843635|yor|0.6587326563461602
dtt|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dtu|lin|0.694766433102489|rug|0.6936105809947026|lbb|0.6936105809947026|rai|0.6936105809947026|zlm|0.6882791009389314
dty|mjl|1.0|kfx|1.0|gbk|1.0|bhd|1.0|dgo|1.0
dua|kyq|0.6827912086040695|bjv|0.6827912086040695|lin|0.6644024537284586|mkn|0.6490406878163564|luo|0.6474219484122654
dub|mjl|0.590409937859957|kfx|0.590409937859957|gbk|0.590409937859957|bhd|0.590409937859957|dgo|0.590409937859957
duc|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
due|bkd|1.0|obo|1.0|cgc|1.0|mbt|1.0|mbb|1.0
duf|tnk|1.0|tnp|1.0|tnn|1.0|lid|0.6836429508380778|far|0.6520057699318305
